Serial	Metro	County FIPS	Mortgage Payment	Household Income	Home Value
1043360	4	0	$220	$16,000	$22,500
1043400	0	0	$230	$20,000	$55,000
1043437	1	0	$500	$2,800	$27,500
1043447	4	179	$240	$50,000	$12,500
1043613	1	0	$380	$9,100	$17,500
1043615	4	0	$240	$34,700	$65,000
1043616	1	0	$510	$26,320	$95,000
1043761	2	0	$730	$43,500	$85,000
1044024	1	0	$790	$85,900	$137,500
1044075	4	125	$420	$24,800	$12,500
1044149	1	0	$500	$0	$112,500
1044466	4	37	$850	$50,000	$137,500
1044582	2	157	$100	$33,280	$65,000
1044777	1	0	$460	$90,000	$45,000
1044979	0	0	$300	$42,100	$45,000
1045002	4	0	$500	$13,700	$65,000
1045022	1	0	$330	$11,250	$32,500
1045387	0	0	$2,400	$145,000	$350,000
1045418	4	0	$500	$6,800	$45,000
1045455	0	0	$320	$15,200	$45,000
1045472	4	0	$400	$7,700	$27,500
1045527	4	0	$500	$71,000	$85,000
1045674	1	0	$370	$39,000	$32,500
1045725	0	0	$480	$23,000	$55,000
1045763	1	0	$300	$20,000	$75,000
1045891	2	157	$670	$24,400	$85,000
1045929	1	0	$250	$43,700	$55,000
1046011	1	0	$800	$45,200	$162,500
1046032	1	0	$300	$24,000	$37,500
1046045	3	157	$1,300	$70,000	$137,500
1046079	1	0	$220	$26,200	$75,000
1046140	1	0	$250	$29,200	$37,500
1046585	3	0	$120	$67,600	$45,000
1046604	0	0	$350	$44,000	$27,500
1046673	0	0	$490	$50,200	$55,000
1046897	1	0	$320	$68,000	$37,500
1047423	1	0	$680	$29,000	$95,000
1048107	1	0	$420	$10,100	$75,000
1048196	1	0	$250	$24,380	$112,500
1048245	1	0	$380	$14,700	$95,000
1048432	1	0	$540	$37,400	$85,000
1048495	2	37	$450	$0	$75,000
1048630	1	0	$410	$22,900	$85,000
1048723	4	0	$600	$18,600	$75,000
1049023	2	201	$650	$12,800	$95,000
1049093	4	329	$280	$22,700	$65,000
1049097	2	29	$450	$10,200	$55,000
1049149	4	201	$500	$36,000	$65,000
1049325	2	201	$480	$39,500	$75,000
1049355	4	61	$430	$54,900	$65,000
1049961	4	245	$260	$30,000	$27,500
1049971	4	215	$400	$32,000	$22,500
1050014	4	215	$240	$8,020	$17,500
1050135	3	113	$800	$45,520	$112,500
1050246	0	0	$540	$0	$85,000
1050272	4	113	$730	$65,000	$162,500
1050275	1	0	$520	$38,400	$55,000
1050312	1	0	$350	$53,700	$55,000
1050346	0	0	$360	$37,700	$75,000
1050421	1	0	$200	$42,900	$22,500
1050510	4	201	$840	$44,000	$137,500
1050559	0	0	$360	$11,000	$37,500
1050633	4	201	$630	$32,000	$85,000
1050665	4	113	$500	$35,000	$137,500
1050887	2	29	$480	$32,000	$55,000
1050948	4	113	$410	$81,600	$45,000
1050996	0	0	$150	$80,000	$17,500
1051134	4	375	$530	$37,300	$55,000
1051540	2	141	$600	$46,900	$65,000
1051543	1	0	$250	$32,000	$12,500
1051560	0	0	$670	$13,000	$65,000
1051699	4	329	$100	$28,100	$45,000
1051711	4	201	$380	$76,700	$75,000
1051724	0	0	$500	$87,400	$65,000
1051737	1	0	$300	$33,200	$65,000
1051741	1	0	$400	$38,080	$55,000
1051798	1	0	$350	$29,700	$45,000
1051863	2	141	$570	$28,800	$55,000
1051931	4	113	$900	$33,100	$112,500
1051955	4	215	$610	$34,200	$112,500
1051958	4	41	$1,600	$192,500	$625,000
1052021	4	0	$1,000	$73,000	$112,500
1052067	4	29	$640	$42,000	$45,000
1052087	0	0	$500	$58,000	$65,000
1052153	4	441	$300	$21,600	$22,500
1052176	2	201	$250	$19,400	$17,500
1052248	0	0	$200	$12,600	$12,500
1052354	1	0	$750	$96,000	$112,500
1052401	3	0	$330	$31,200	$12,500
1052456	4	201	$550	$30,000	$45,000
1052524	3	85	$600	$52,500	$55,000
1052560	2	141	$430	$20,000	$55,000
1052653	1	0	$200	$13,700	$12,500
1052678	0	0	$850	$14,500	$22,500
1052693	0	0	$450	$0	$45,000
1052704	2	0	$740	$43,000	
1052744	4	135	$200	$16,000	$5,000
1052827	0	0	$120	$28,800	$27,500
1052831	4	0	$740	$26,300	$112,500
1052840	4	0	$400	$35,600	$55,000
1053019	0	0	$870	$48,000	$112,500
1053240	4	375	$590	$27,000	$55,000
1053337	1	0	$390	$20,000	$37,500
1053357	4	485	$240	$12,500	$12,500
1053475	4	135	$500	$47,700	$22,500
1053532	2	0	$600	$59,680	$27,500
1053644	0	0	$250	$8,000	$17,500
1053668	4	0	$760	$27,000	$55,000
1053701	4	141	$360	$18,000	$65,000
1053731	0	0	$510	$70,750	$162,500
1053732	4	0	$280	$37,000	$22,500
1053752	1	0	$330	$53,000	$32,500
1053874	4	479	$540	$28,600	$95,000
1053888	4	113	$1,200	$75,000	$162,500
1053902	1	0	$500	$31,000	$55,000
1053929	4	141	$300	$6,500	$27,500
1053960	4	113	$220	$31,900	$17,500
1053969	4	215	$500	$13,100	$85,000
1054000	1	0	$240	$71,500	$45,000
1054077	0	0	$350	$6,900	$75,000
1054126	4	201	$590	$75,000	$65,000
1054326	4	141	$150	$48,900	$55,000
1054407	4	201	$890	$24,400	$85,000
1054558	0	0	$290	$45,000	$12,500
1054612	4	61	$260	$15,900	$55,000
1054690	4	135	$270	$7,800	$27,500
1054712	2	0	$250	$56,800	$27,500
1054722	4	135	$300	$70,200	$17,500
1054776	1	0	$250	$12,500	$32,500
1054854	4	141	$640	$34,900	$75,000
1054879	1	0	$270	$4,500	$22,500
1054885	2	201	$470	$26,000	$55,000
1054886	4	201	$840	$15,500	$112,500
1054943	4	135	$1,200	$105,000	$162,500
1054974	1	0	$160	$15,000	$187,500
1055023	1	0	$250	$7,000	$22,500
1055063	1	0	$450	$50,600	$75,000
1055125	2	141	$510	$21,000	$65,000
1055167	4	61	$510	$35,600	$55,000
1055279	4	0	$1,900	$226,000	$275,000
1055290	4	201	$700	$58,000	$137,500
1055476	1	0	$370	$33,000	$65,000
1055529	1	0	$460	$20,000	$55,000
1055539	3	29	$240	$52,000	$37,500
1055678	4	167	$830	$52,100	$137,500
1055891	0	0	$720	$64,600	$95,000
1055942	4	0	$300	$45,000	$5,000
1056130	0	0	$400	$18,500	$17,500
1056197	4	375	$400	$21,700	$75,000
1056286	4	201	$380	$36,000	$5,000
1056405	1	0	$250	$10,400	$17,500
1056501	4	201	$650	$76,000	$85,000
1056506	1	0	$450	$17,770	$55,000
1056539	4	215	$440	$11,400	$55,000
1056557	2	0	$450	$52,200	$27,500
1056702	3	0	$350	$97,200	$17,500
1056923	3	0	$800	$52,000	$112,500
1056990	2	29	$660	$67,800	$55,000
1057033	4	423	$310	$72,000	$32,500
1057036	3	201	$800	$85,700	$95,000
1057090	0	0	$320	$58,000	$65,000
1057116	4	375	$300	$50,400	$137,500
1057356	0	0	$530	$10,000	$45,000
1057469	3	39	$530	$69,000	$32,500
1057486	4	113	$1,300	$84,500	$112,500
1057530	4	167	$700	$74,000	$85,000
1057652	2	113	$190	$9,800	$55,000
1057653	1	0	$450	$24,400	$45,000
1057682	0	0	$490	$26,000	$95,000
1057702	4	113	$1,000	$39,340	$112,500
1057807	0	0	$420	$45,700	$45,000
1057895	1	0	$250	$12,000	$55,000
1057924	3	113	$490	$43,800	$65,000
1057952	2	201	$560	$49,400	$95,000
1057979	4	479	$750	$69,700	$65,000
1057996	1	0	$300	$22,600	$32,500
1058049	2	201	$340	$23,020	$32,500
1058118	4	441	$280	$25,000	$5,000
1058173	4	121	$380	$42,000	$17,500
1058176	2	0	$340	$34,000	$17,500
1058329	0	0	$310	$48,000	$37,500
1058400	4	303	$280	$47,000	$27,500
1058446	4	0	$740	$93,200	$75,000
1058562	1	0	$900	$22,500	$45,000
1058605	0	0	$600	$44,000	$187,500
1058742	0	0	$380	$34,700	$45,000
1058770	2	29	$1,200	$66,200	$137,500
1058883	4	479	$610	$63,300	$85,000
1058985	1	0	$160	$27,000	$12,500
1059139	2	201	$360	$37,800	$55,000
1059202	1	0	$200	$27,700	$27,500
1059230	0	0	$210	$6,200	$45,000
1059260	4	113	$290	$85,000	$27,500
1059285	3	139	$1,200	$50,000	$162,500
1059411	4	0	$1,500	$134,500	$225,000
1059621	1	0	$150	$9,100	$5,000
1059693	4	485	$250	$37,500	$12,500
1059699	3	39	$1,600	$120,200	
1059711	3	29	$300	$33,760	$85,000
1059774	0	0	$150	$23,860	$65,000
1059816	4	479	$1,200	$146,000	$137,500
1059823	4	381	$200	$34,000	$22,500
1059886	4	0	$1,400	$180,000	$187,500
1059981	1	0	$520	$55,000	$75,000
1060005	4	113	$450	$33,000	$37,500
1060127	3	85	$1,900	$69,000	$225,000
1060139	2	29	$500	$41,000	$45,000
1060164	4	0	$900	$32,000	$112,500
1060175	1	0	$370	$83,900	$22,500
1060225	2	0	$880	$61,140	$112,500
1060443	1	0	$370	$18,620	$27,500
1060725	3	113	$930	$26,700	$85,000
1060759	0	0	$1,300	$125,000	$187,500
1060785	1	0	$600	$43,700	$32,500
1060794	3	251	$420	$23,800	$22,500
1060803	1	0	$310	$26,800	$27,500
1060883	4	215	$680	$79,500	$85,000
1060920	2	201	$650	$32,200	$112,500
1060993	0	0	$270	$90,700	$27,500
1061026	0	0	$750	$46,000	$112,500
1061044	1	0	$500	$37,000	$65,000
1061082	1	0	$350	$33,200	$162,500
1061101	1	0	$400	$63,400	$65,000
1061103	4	201	$370	$40,000	$112,500
1061347	2	141	$650	$12,000	$65,000
1061382	1	0	$300	$21,000	$32,500
1061416	0	0	$500	$52,500	$55,000
1061452	4	0	$700	$15,500	$95,000
1061616	3	29	$350	$20,900	$37,500
1061695	2	29	$490	$42,000	$112,500
1061723	4	215	$1,800	$70,000	$225,000
1061745	4	0	$580	$39,000	$45,000
1061783	4	0	$520	$12,000	$65,000
1061788	4	121	$1,100	$30,020	$162,500
1061880	2	201	$750	$21,400	$85,000
1062050	4	0	$400	$7,500	$12,500
1062092	4	309	$130	$63,200	$45,000
1062097	0	0	$200	$31,400	$5,000
1062114	4	0	$430	$26,020	$55,000
1062123	1	0	$350	$37,850	$27,500
1062149	4	113	$400	$12,000	$85,000
1062195	1	0	$890	$19,000	$85,000
1062327	4	141	$780	$49,000	$95,000
1062476	1	0	$190	$12,500	$5,000
1062752	3	491	$640	$50,000	$112,500
1062780	2	141	$720	$45,000	$85,000
1062849	4	0	$600	$115,340	$187,500
1062887	2	215	$800	$28,150	$112,500
1063007	0	0	$490	$19,400	$55,000
1063132	4	0	$250	$35,700	$12,500
1063251	4	141	$330	$15,500	$75,000
1063258	0	0	$300	$25,600	$12,500
1063304	4	113	$320	$9,600	$75,000
1063339	3	0	$190	$56,000	$45,000
1063420	2	201	$420	$28,000	$65,000
1063428	3	39	$100	$5,000	$5,000
1063432	3	0	$400	$142,000	$75,000
1063433	0	0	$700	$36,800	$45,000
1063464	2	201	$640	$53,000	$162,500
1063652	0	0	$290	$32,100	$45,000
1063675	4	201	$580	$19,400	$55,000
1063710	3	39	$900	$45,060	$162,500
1063749	4	201	$190	$16,000	$5,000
1063855	4	61	$380	$16,000	$45,000
1063965	4	201	$1,500	$80,000	$112,500
1064001	3	29	$850	$45,100	$187,500
1064053	1	0	$260	$10,000	$45,000
1064130	4	0	$700	$86,000	$75,000
1064159	3	29	$280	$7,000	$112,500
1064174	2	141	$850	$52,620	$137,500
1064215	4	113	$250	$68,320	$5,000
1064252	4	0	$490	$16,000	$75,000
1064346	2	0	$940	$30,000	$112,500
1064495	3	0	$190	$8,400	$32,500
1064498	4	135	$500	$45,300	$45,000
1064540	1	0	$130	$50,000	$5,000
1064558	4	61	$600	$36,000	$75,000
1065066	4	0	$590	$3,000	$65,000
1065103	0	0	$430	$40,300	$27,500
1065155	2	201	$800	$4,100	$95,000
1065210	3	0	$150	$28,481	$22,500
1065240	3	201	$390	$77,000	$65,000
1065262	4	215	$660	$28,600	$75,000
1065402	4	215	$1,400	$105,000	$162,500
1065441	0	0	$270	$24,000	$27,500
1065528	2	0	$780	$58,600	$95,000
1065551	4	215	$250	$25,000	$32,500
1065576	0	0	$300	$52,000	$75,000
1065626	0	0	$600	$30,000	$45,000
1065637	1	0	$400	$10,000	$5,000
1065669	2	29	$410	$32,000	$55,000
1065743	4	61	$1,200	$57,600	$137,500
1065749	4	491	$1,400	$51,000	$137,500
1065837	4	423	$820	$59,200	$112,500
1065846	2	0	$350	$28,000	$137,500
1065871	4	201	$400	$34,000	$95,000
1065878	4	0	$450	$24,400	$55,000
1066029	4	29	$450	$43,000	$27,500
1066151	4	215	$410	$127,000	$65,000
1066153	4	0	$780	$44,000	$85,000
1066233	4	215	$150	$19,200	$32,500
1066341	2	61	$470	$32,300	$75,000
1066450	3	29	$570	$10,000	$112,500
1066552	4	113	$450	$47,800	$65,000
1066600	2	141	$570	$12,900	$65,000
1066677	0	0	$410	$30,000	$55,000
1066829	4	201	$400	$37,140	$95,000
1066897	1	0	$300	$19,550	$22,500
1066902	4	303	$950	$52,200	$85,000
1067052	0	0	$830	$19,500	$55,000
1067058	4	167	$610	$46,500	$65,000
1067081	2	29	$600	$68,800	$65,000
1067117	2	141	$2,000	$13,200	$112,500
1067216	3	0	$220	$37,740	$75,000
1067224	1	0	$680	$56,500	$55,000
1067356	2	29	$310	$38,000	$75,000
1067361	0	0	$400	$80,000	$65,000
1067381	2	29	$180	$9,200	$12,500
1067441	4	423	$350	$85,910	$45,000
1067641	4	479	$660	$18,000	$75,000
1067653	4	201	$600	$44,000	$27,500
1067658	4	441	$420	$17,700	$32,500
1067728	3	0	$450	$32,700	$65,000
1067739	0	0	$210	$12,000	$32,500
1067782	4	375	$450	$17,470	$55,000
1068005	0	0	$360	$20,000	$27,500
1068196	3	29	$990	$119,400	$112,500
1068234	4	113	$880	$34,000	$85,000
1068239	2	113	$1,400	$324,000	$350,000
1068528	1	0	$200	$23,000	$12,500
1068643	4	215	$100	$31,300	$45,000
1068663	4	113	$1,000	$73,000	$112,500
1068665	3	0	$1,200	$71,200	$137,500
1068673	4	0	$400	$31,500	$45,000
1068936	3	85	$210	$15,400	$55,000
1068987	4	303	$380	$44,000	$32,500
1069013	2	201	$650	$48,000	$112,500
1069086	2	141	$500	$60,000	$75,000
1069156	4	381	$680	$60,600	$45,000
1069165	3	0	$650	$55,000	$75,000
1069280	2	201	$100	$13,000	$75,000
1069284	2	29	$180	$2,700	$12,500
1069313	4	215	$750	$58,000	$75,000
1069316	4	215	$130	$9,600	$17,500
1069317	2	201	$510	$34,000	$65,000
1069341	0	0	$180	$35,900	$12,500
1069482	4	85	$1,200	$62,000	$137,500
1069589	1	0	$330	$34,800	$32,500
1069686	1	0	$640	$71,300	$75,000
1069805	4	201	$460	$1,160	$32,500
1069819	3	113	$620	$106,500	$85,000
1069858	4	0	$510	$38,000	$65,000
1069876	1	0	$130	$11,600	$85,000
1069900	3	491	$840	$30,300	$137,500
1069920	3	113	$1,200	$65,000	$225,000
1069931	3	39	$880	$104,000	$95,000
1070056	4	141	$420	$36,900	$75,000
1070144	1	0	$350	$24,000	$75,000
1070175	4	135	$250	$8,000	$12,500
1070272	1	0	$200	$22,000	$5,000
1070462	4	215	$500	$23,000	$85,000
1070548	3	39	$500	$26,800	$32,500
1070699	2	201	$210	$57,600	$75,000
1070714	2	141	$470	$57,100	$75,000
1070745	4	0	$500	$48,900	$22,500
1070776	1	0	$300	$16,400	$45,000
1070792	0	0	$320	$33,600	$32,500
1070822	4	441	$110	$27,500	$45,000
1070915	2	201	$430	$51,000	$55,000
1070984	1	0	$150	$26,000	$5,000
1071015	1	0	$170	$17,840	$12,500
1071037	2	201	$800	$4,000	$112,500
1071076	2	29	$480	$41,800	$65,000
1071173	3	85	$840	$80,700	$55,000
1071180	4	201	$400	$52,000	$75,000
1071230	4	201	$1,000	$28,200	$112,500
1071566	1	0	$220	$24,500	$22,500
1071610	1	0	$510	$17,500	$65,000
1072006	2	201	$210	$18,700	$55,000
1072065	4	113	$450	$36,700	$37,500
1072067	2	0	$2,100	$49,300	$187,500
1072087	1	0	$440	$4,230	$27,500
1072113	2	29	$400	$62,400	$137,500
1072134	1	0	$420	$47,020	$45,000
1072155	0	0	$520	$34,100	$32,500
1072244	4	29	$320	$24,540	$27,500
1072264	4	135	$270	$8,300	$12,500
1072265	4	245	$370	$29,000	$37,500
1072463	4	201	$440	$46,050	$17,500
1072655	3	0	$290	$21,060	$12,500
1072691	4	329	$350	$47,000	$37,500
1072780	0	0	$300	$20,900	$65,000
1072867	2	29	$440	$32,000	$45,000
1072871	2	141	$580	$54,100	$75,000
1072901	2	201	$650	$15,100	$45,000
1072941	4	141	$370	$14,200	$45,000
1073029	2	29	$250	$10,000	$32,500
1073032	4	0	$300	$12,600	$27,500
1073181	4	157	$1,500	$160,000	$225,000
1073255	1	0	$100	$24,000	$17,500
1073280	3	39	$740	$82,000	$85,000
1073288	4	215	$280	$18,700	$37,500
1073303	4	29	$530	$37,000	$55,000
1073347	4	0	$900	$60,000	$95,000
1073478	0	0	$370	$23,000	$32,500
1073510	1	0	$290	$42,800	$5,000
1073556	4	29	$170	$22,000	$65,000
1073608	0	0	$600	$40,500	$85,000
1073804	3	29	$220	$21,600	$45,000
1073867	2	141	$610	$32,400	$95,000
1073908	4	479	$680	$8,400	$95,000
1073918	3	0	$480	$42,000	$55,000
1073931	1	0	$300	$66,400	$65,000
1074000	4	121	$340	$5,200	$5,000
1074100	1	0	$350	$33,000	$45,000
1074125	1	0	$370	$95,000	$75,000
1074310	4	0	$310	$92,500	$112,500
1074436	4	61	$530	$31,400	$65,000
1074444	4	0	$880	$87,000	$65,000
1074472	4	423	$670	$21,000	$112,500
1074483	4	441	$600	$48,000	$85,000
1074550	2	29	$670	$71,304	$162,500
1074574	3	0	$130	$30,004	$17,500
1074646	4	201	$190	$16,400	$45,000
1074728	4	0	$90	$9,300	$12,500
1074750	4	201	$1,300	$102,000	$137,500
1074802	0	0	$250	$8,000	$45,000
1074847	1	0	$300	$25,500	$5,000
1074962	1	0	$350	$27,800	$32,500
1075108	2	201	$400	$20,000	$27,500
1075165	2	29	$370	$45,500	$12,500
1075191	3	139	$440	$52,900	$45,000
1075217	4	0	$600	$12,000	$37,500
1075266	1	0	$980	$86,500	$162,500
1075286	4	375	$590	$2,500	$45,000
1075360	4	201	$600	$28,980	$65,000
1075389	4	29	$450	$14,100	$45,000
1075545	4	0	$420	$96,820	$137,500
1075594	0	0	$500	$16,000	$65,000
1075607	2	0	$1,000	$85,000	$95,000
1075608	2	141	$360	$16,700	$37,500
1075620	4	0	$550	$63,000	$112,500
1075790	1	0	$320	$11,100	$55,000
1075800	4	381	$1,600	$189,800	$275,000
1075812	4	215	$180	$17,800	$12,500
1075984	0	0	$210	$19,600	$55,000
1076078	1	0	$560	$63,650	$45,000
1076183	0	0	$400	$23,700	$65,000
1076430	4	201	$440	$28,400	$12,500
1076534	4	113	$1,700	$99,600	$162,500
1076593	4	245	$350	$35,000	$45,000
1076730	3	251	$650	$31,000	$95,000
1076776	1	0	$350	$32,000	$55,000
1076820	1	0	$500	$40,400	$55,000
1076846	2	303	$570	$33,270	$65,000
1076857	1	0	$450	$12,000	$55,000
1076870	2	141	$1,100	$45,600	$162,500
1077016	4	0	$750	$10,000	$32,500
1077078	2	141	$290	$75,600	$65,000
1077115	1	0	$370	$21,200	$17,500
1077149	4	0	$500	$38,000	$55,000
1077260	2	201	$730	$29,200	$95,000
1077282	1	0	$420	$67,900	$45,000
1077338	1	0	$530	$28,000	$65,000
1077436	1	0	$300	$27,000	$12,500
1077478	2	29	$400	$36,000	$75,000
1077551	4	201	$750	$80,000	$162,500
1077619	4	0	$380	$90,000	$162,500
1077679	4	375	$660	$70,000	$85,000
1077707	4	423	$370	$25,000	$55,000
1077749	2	141	$280	$22,800	$45,000
1077758	1	0	$250	$32,000	$17,500
1077833	4	0	$160	$35,000	$12,500
1077841	2	29	$510	$77,900	$65,000
1077849	2	201	$640	$38,000	$85,000
1077956	1	0	$300	$36,000	$37,500
1077979	0	0	$220	$33,000	$5,000
1078266	1	0	$500	$55,000	$95,000
1078287	1	0	$650	$26,400	$95,000
1078588	2	0	$2,000	$190,000	$625,000
1078791	0	0	$290	$41,300	$75,000
1078887	4	441	$380	$24,000	$45,000
1079105	0	0	$200	$14,100	$37,500
1079147	1	0	$280	$56,000	$17,500
1079171	2	0	$500	$32,000	$45,000
1079254	4	201	$600	$13,000	$65,000
1079395	4	0	$150	$17,000	$45,000
1079444	0	0	$520	$4,200	$75,000
1079495	3	0	$450	$38,000	$95,000
1079639	4	141	$700	$27,000	$85,000
1079671	2	29	$620	$53,000	$65,000
1079766	0	0	$450	$48,000	$32,500
1080029	0	0	$490	$16,700	$45,000
1080076	4	113	$240	$11,200	$65,000
1080099	4	0	$950	$82,000	$162,500
1080186	4	215	$250	$64,000	$37,500
1080229	1	0	$400	$116,400	$45,000
1080283	2	0	$850	$120,000	$162,500
1080334	4	215	$250	$8,700	$22,500
1080371	1	0	$400	$86,400	$65,000
1080397	4	167	$200	$38,000	$5,000
1080398	1	0	$360	$32,200	$55,000
1080426	4	0	$640	$75,000	$65,000
1080507	2	201	$420	$11,000	$65,000
1080531	3	113	$470	$32,000	$55,000
1080536	4	215	$330	$21,000	$37,500
1080598	0	0	$650	$28,000	$75,000
1080752	4	201	$1,100	$83,000	$95,000
1080777	1	0	$300	$28,000	$27,500
1080899	4	201	$980	$43,000	$137,500
1080912	1	0	$940	$117,600	$112,500
1081015	4	0	$1,300	$120,004	$137,500
1081046	3	491	$490	$109,000	$85,000
1081081	4	113	$750	$53,400	$112,500
1081162	1	0	$130	$34,000	$5,000
1081192	2	141	$550	$43,200	$75,000
1081312	4	0	$350	$27,400	$37,500
1081406	4	141	$250	$13,000	$22,500
1081509	4	113	$950	$45,000	$95,000
1081542	0	0	$180	$7,000	$22,500
1081561	0	0	$410	$72,500	$75,000
1081772	3	201	$300	$15,000	$5,000
1081806	4	375	$300	$29,000	$65,000
1081922	1	0	$390	$36,000	$45,000
1082089	0	0	$750	$26,000	$225,000
1082163	0	0	$350	$29,700	$22,500
1082265	2	113	$710	$47,000	$112,500
1082400	0	0	$590	$25,000	$75,000
1082412	0	0	$340	$40,200	$75,000
1082515	4	113	$580	$14,400	$75,000
1082613	0	0	$340	$78,000	$112,500
1082675	2	29	$630	$13,700	
1082742	4	157	$250	$49,500	$55,000
1082940	0	0	$1,100	$100,600	$187,500
1083036	0	0	$200	$68,600	$65,000
1083075	0	0	$680	$114,000	$137,500
1083146	4	201	$780	$52,000	$85,000
1083168	0	0	$320	$86,300	$137,500
1083202	3	139	$930	$21,100	$137,500
1083203	4	0	$380	$46,410	$45,000
1083233	2	201	$600	$18,000	$95,000
1083301	4	479	$640	$31,600	$27,500
1083339	1	0	$270	$19,600	$55,000
1083373	4	141	$320	$10,500	$22,500
1083451	4	0	$430	$10,040	$45,000
1083560	4	201	$1,100	$63,200	$275,000
1083610	2	113	$680	$27,600	$85,000
1083894	4	0	$750	$65,000	$85,000
1083903	1	0	$220	$42,900	$65,000
1083915	3	0	$290	$45,000	$22,500
1083939	2	0	$950	$47,400	$112,500
1084046	2	29	$850	$39,400	$137,500
1084103	3	85	$1,500	$138,020	$275,000
1084197	2	0	$450	$13,500	$5,000
1084209	0	0	$320	$17,720	$45,000
1084356	4	0	$1,000	$4,800	$85,000
1084658	4	441	$600	$53,000	$45,000
1084742	4	0	$1,100	$43,000	$112,500
1084760	1	0	$500	$206,200	$112,500
1084781	4	0	$1,000	$255,500	$187,500
1084784	1	0	$380	$72,300	$17,500
1084837	0	0	$90	$15,200	$55,000
1084918	4	61	$150	$15,200	$55,000
1085012	1	0	$180	$38,500	$5,000
1085045	0	0	$200	$6,000	$75,000
1085208	3	251	$540	$33,000	$37,500
1085319	4	157	$540	$68,000	$85,000
1085443	1	0	$200	$4,400	$55,000
1085543	4	303	$410	$57,000	$55,000
1085595	4	0	$710	$72,030	$65,000
1085632	1	0	$300	$76,200	$55,000
1085699	4	61	$390	$11,800	$45,000
1085733	4	157	$980	$33,800	$137,500
1085745	4	201	$200	$48,000	$17,500
1085814	3	29	$420	$55,000	$85,000
1085906	3	39	$380	$38,460	$27,500
1085977	4	157	$500	$97,000	$65,000
1086079	4	375	$300	$32,000	$162,500
1086347	3	113	$510	$43,600	$75,000
1086394	3	0	$400	$39,600	$85,000
1086407	4	485	$310	$36,600	$45,000
1086531	2	201	$600	$46,000	$112,500
1086532	3	0	$2,000	$223,300	$225,000
1086551	0	0	$250	$22,680	$17,500
1086569	1	0	$370	$54,200	$17,500
1086616	4	441	$350	$12,700	$37,500
1086618	2	29	$440	$23,000	$95,000
1086819	1	0	$300	$0	$22,500
1086824	0	0	$580	$59,000	$75,000
1087069	0	0	$350	$21,780	$55,000
1087109	3	201	$430	$75,000	$95,000
1087156	1	0	$350	$26,000	$17,500
1087214	1	0	$780	$109,000	$85,000
1087232	4	61	$430	$15,400	$45,000
1087353	3	251	$400	$42,000	$45,000
1087506	2	201	$750	$34,360	$75,000
1087550	0	0	$650	$24,800	$85,000
1087577	1	0	$540	$70,000	$85,000
1087744	4	61	$810	$85,000	$95,000
1087773	4	0	$260	$20,100	$65,000
1087891	1	0	$520	$32,400	$75,000
1088080	1	0	$560	$54,400	$65,000
1088088	3	0	$340	$7,440	$22,500
1088260	1	0	$100	$15,700	$5,000
1088369	4	121	$180	$41,300	$45,000
1088379	4	201	$270	$49,900	$65,000
1088383	0	0	$450	$39,800	$22,500
1088447	3	85	$1,100	$88,800	$162,500
1088485	4	201	$950	$36,000	$95,000
1088690	3	251	$240	$21,000	$37,500
1088694	4	423	$330	$38,400	$37,500
1088768	2	201	$1,700	$264,000	$225,000
1088865	1	0	$510	$155,900	$45,000
1088918	0	0	$100	$17,900	$85,000
1088961	2	245	$600	$27,000	$45,000
1089004	0	0	$330	$26,200	$45,000
1089170	4	0	$900	$73,400	$112,500
1089382	1	0	$330	$44,300	$32,500
1089480	1	0	$300	$6,000	$32,500
1089523	4	141	$550	$14,800	$55,000
1089602	4	0	$880	$41,000	$65,000
1089717	4	113	$1,800	$21,680	$112,500
